
Timestamp,Count,Incomming,Outgoing
2025-10-08 13:17:00,291,5,2
2025-10-08 13:18:00,290,11,12
2025-10-08 13:19:00,298,12,4
2025-10-08 13:20:00,284,1,15
2025-10-08 13:21:00,283,11,12
2025-10-08 13:22:00,281,9,11
2025-10-08 13:23:00,284,14,11
2025-10-08 13:24:00,286,12,10
2025-10-08 13:25:00,302,16,0
2025-10-08 13:26:00,296,4,10
2025-10-08 13:27:00,295,5,6
2025-10-08 13:28:00,291,9,13
2025-10-08 13:29:00,280,2,13
2025-10-08 13:30:00,268,3,15
2025-10-08 13:31:00,265,11,14
2025-10-08 13:32:00,258,0,7
2025-10-08 13:33:00,256,11,13
2025-10-08 13:34:00,258,12,10
2025-10-08 13:35:00,264,11,5
2025-10-08 13:36:00,255,2,11
2025-10-08 13:37:00,245,2,12
2025-10-08 13:38:00,247,9,7
2025-10-08 13:39:00,245,7,9
2025-10-08 13:40:00,241,10,14
2025-10-08 13:41:00,244,5,2
2025-10-08 13:42:00,255,13,2
2025-10-08 13:43:00,252,12,15
2025-10-08 13:44:00,255,11,8
2025-10-08 13:45:00,246,2,11
2025-10-08 13:46:00,254,15,7
2025-10-08 13:47:00,250,3,7
2025-10-08 13:48:00,253,8,5
2025-10-08 13:49:00,257,15,11
2025-10-08 13:50:00,252,7,12
2025-10-08 13:51:00,264,13,1
2025-10-08 13:52:00,254,1,11
2025-10-08 13:53:00,249,4,9
2025-10-08 13:54:00,249,14,14
2025-10-08 13:55:00,242,5,12
2025-10-08 13:56:00,238,12,16
2025-10-08 13:57:00,246,12,4
2025-10-08 13:58:00,247,6,5
2025-10-08 13:59:00,249,11,9
2025-10-08 14:00:00,259,12,2
2025-10-08 14:01:00,258,2,3
2025-10-08 14:02:00,251,4,11
2025-10-08 14:03:00,259,8,0
2025-10-08 14:04:00,252,4,11
2025-10-08 14:05:00,251,11,12
2025-10-08 14:06:00,256,16,11
2025-10-08 14:07:00,264,10,2
2025-10-08 14:08:00,263,1,2
2025-10-08 14:09:00,266,12,9
2025-10-08 14:10:00,263,4,7
2025-10-08 14:11:00,265,12,10
2025-10-08 14:12:00,264,4,5
2025-10-08 14:13:00,256,5,13
2025-10-08 14:14:00,259,15,12
2025-10-08 14:15:00,264,16,11
2025-10-08 14:16:00,269,7,2
2025-10-08 14:17:00,266,12,15
2025-10-08 14:18:00,271,8,3
2025-10-08 14:19:00,276,13,8
2025-10-08 14:20:00,267,6,15
2025-10-08 14:21:00,266,6,7
2025-10-08 14:22:00,269,16,13
2025-10-08 14:23:00,282,14,1
2025-10-08 14:24:00,281,3,4
2025-10-08 14:25:00,282,15,14
2025-10-08 14:26:00,282,5,5
2025-10-08 14:27:00,278,8,12
2025-10-08 14:28:00,277,11,12
2025-10-08 14:29:00,285,14,6
2025-10-08 14:30:00,277,3,11
2025-10-08 14:31:00,279,14,12
2025-10-08 14:32:00,279,2,2
2025-10-08 14:33:00,291,16,4
2025-10-08 14:34:00,291,8,8
2025-10-08 14:35:00,297,10,4
2025-10-08 14:36:00,303,17,11
2025-10-08 14:37:00,290,3,16
2025-10-08 14:38:00,290,10,10
2025-10-08 14:39:00,293,4,1
2025-10-08 14:40:00,296,15,12
2025-10-08 14:41:00,302,10,4
2025-10-08 14:42:00,292,2,12
2025-10-08 14:43:00,289,1,4
2025-10-08 14:44:00,286,2,5
2025-10-08 14:45:00,286,15,15
2025-10-08 14:46:00,284,14,16
2025-10-08 14:47:00,294,17,7
2025-10-08 14:48:00,283,1,12
2025-10-08 14:49:00,291,16,8
2025-10-08 14:50:00,289,11,13
2025-10-08 14:51:00,299,16,6
2025-10-08 14:52:00,295,2,6
2025-10-08 14:53:00,292,13,16
2025-10-08 14:54:00,283,5,14
2025-10-08 14:55:00,292,12,3
2025-10-08 14:56:00,279,2,15
2025-10-08 14:57:00,282,8,5
2025-10-08 14:58:00,284,10,8
2025-10-08 14:59:00,284,11,11
2025-10-08 15:00:00,277,7,14
2025-10-08 15:01:00,284,10,3
2025-10-08 15:02:00,273,3,14
2025-10-08 15:03:00,278,7,2
2025-10-08 15:04:00,270,8,16
2025-10-08 15:05:00,267,5,8
2025-10-08 15:06:00,257,0,10
2025-10-08 15:07:00,245,5,17
2025-10-08 15:08:00,248,6,3
2025-10-08 15:09:00,239,1,10
2025-10-08 15:10:00,245,10,4
2025-10-08 15:11:00,231,1,15
2025-10-08 15:12:00,231,10,10
2025-10-08 15:13:00,234,5,2
2025-10-08 15:14:00,237,4,1
2025-10-08 15:15:00,236,1,2
2025-10-08 15:16:00,225,4,15
2025-10-08 15:17:00,216,5,14
2025-10-08 15:18:00,204,5,17
2025-10-08 15:19:00,216,13,1
2025-10-08 15:20:00,214,14,16
2025-10-08 15:21:00,214,11,11
2025-10-08 15:22:00,199,1,16
2025-10-08 15:23:00,199,2,2
2025-10-08 15:24:00,187,1,13
2025-10-08 15:25:00,186,4,5
2025-10-08 15:26:00,175,1,12
2025-10-08 15:27:00,187,14,2
2025-10-08 15:28:00,187,8,8
2025-10-08 15:29:00,189,12,10
2025-10-08 15:30:00,191,13,11
2025-10-08 15:31:00,198,14,7
2025-10-08 15:32:00,195,7,10
2025-10-08 15:33:00,194,2,3
2025-10-08 15:34:00,194,7,7
2025-10-08 15:35:00,198,12,8
2025-10-08 15:36:00,204,11,5
2025-10-08 15:37:00,214,10,0
2025-10-08 15:38:00,223,14,5
2025-10-08 15:39:00,225,8,6
2025-10-08 15:40:00,225,1,1
2025-10-08 15:41:00,224,9,10
2025-10-08 15:42:00,226,3,1
2025-10-08 15:43:00,217,1,10
2025-10-08 15:44:00,226,14,5
2025-10-08 15:45:00,233,11,4
2025-10-08 15:46:00,233,1,1
2025-10-08 15:47:00,232,3,4
2025-10-08 15:48:00,241,14,5
2025-10-08 15:49:00,243,7,5
2025-10-08 15:50:00,238,8,13
2025-10-08 15:51:00,229,5,14
2025-10-08 15:52:00,230,12,11
2025-10-08 15:53:00,232,3,1
2025-10-08 15:54:00,242,12,2
2025-10-08 15:55:00,253,12,1
2025-10-08 15:56:00,252,3,4
2025-10-08 15:57:00,265,14,1
2025-10-08 15:58:00,253,2,14
2025-10-08 15:59:00,257,12,8
2025-10-08 16:00:00,245,0,12
2025-10-08 16:01:00,240,8,13
2025-10-08 16:02:00,232,6,14
2025-10-08 16:03:00,233,8,7
2025-10-08 16:04:00,241,10,2
2025-10-08 16:05:00,245,11,7
2025-10-08 16:06:00,237,4,12
2025-10-08 16:07:00,228,2,11
2025-10-08 16:08:00,227,9,10
2025-10-08 16:09:00,224,11,14
2025-10-08 16:10:00,218,2,8
2025-10-08 16:11:00,220,3,1
2025-10-08 16:12:00,212,1,9
2025-10-08 16:13:00,218,9,3
2025-10-08 16:14:00,224,7,1
2025-10-08 16:15:00,220,10,14
2025-10-08 16:16:00,220,11,11
2025-10-08 16:17:00,223,4,1
2025-10-08 16:18:00,229,9,3
2025-10-08 16:19:00,217,2,14
2025-10-08 16:20:00,219,9,7
2025-10-08 16:21:00,217,6,8
2025-10-08 16:22:00,217,5,5
2025-10-08 16:23:00,206,1,12
2025-10-08 16:24:00,206,3,3
2025-10-08 16:25:00,202,8,12
2025-10-08 16:26:00,195,5,12
2025-10-08 16:27:00,199,7,3
2025-10-08 16:28:00,192,7,14
2025-10-08 16:29:00,193,3,2
2025-10-08 16:30:00,186,5,12
2025-10-08 16:31:00,190,4,0
2025-10-08 16:32:00,188,6,8
2025-10-08 16:33:00,182,0,6
2025-10-08 16:34:00,183,9,8
2025-10-08 16:35:00,179,6,10
2025-10-08 16:36:00,176,8,11
2025-10-08 16:37:00,178,6,4
2025-10-08 16:38:00,185,9,2
2025-10-08 16:39:00,185,9,9
2025-10-08 16:40:00,182,8,11
2025-10-08 16:41:00,184,4,2
2025-10-08 16:42:00,183,2,3
2025-10-08 16:43:00,191,9,1
2025-10-08 16:44:00,192,10,9
2025-10-08 16:45:00,187,2,7
2025-10-08 16:46:00,184,7,10
2025-10-08 16:47:00,179,6,11
2025-10-08 16:48:00,186,11,4
2025-10-08 16:49:00,182,5,9
2025-10-08 16:50:00,191,11,2
2025-10-08 16:51:00,192,10,9
2025-10-08 16:52:00,194,8,6
2025-10-08 16:53:00,196,7,5
2025-10-08 16:54:00,206,11,1
2025-10-08 16:55:00,209,6,3
2025-10-08 16:56:00,206,5,8
2025-10-08 16:57:00,209,8,5
2025-10-08 16:58:00,204,2,7
2025-10-08 16:59:00,199,2,7
2025-10-08 17:00:00,207,11,3
2025-10-08 17:01:00,207,5,5
2025-10-08 17:02:00,216,13,4
2025-10-08 17:03:00,220,10,6
2025-10-08 17:04:00,223,3,0
2025-10-08 17:05:00,224,10,9
2025-10-08 17:06:00,221,3,6
2025-10-08 17:07:00,222,9,8
2025-10-08 17:08:00,228,12,6
2025-10-08 17:09:00,224,5,9
2025-10-08 17:10:00,215,0,9
2025-10-08 17:11:00,214,7,8
2025-10-08 17:12:00,211,1,4
2025-10-08 17:13:00,222,13,2
2025-10-08 17:14:00,221,8,9
2025-10-08 17:15:00,219,8,10
2025-10-08 17:16:00,224,7,2
2025-10-08 17:17:00,218,1,7
2025-10-08 17:18:00,214,2,6
2025-10-08 17:19:00,212,9,11
2025-10-08 17:20:00,213,6,5
2025-10-08 17:21:00,208,6,11
2025-10-08 17:22:00,201,3,10
2025-10-08 17:23:00,204,11,8
2025-10-08 17:24:00,198,1,7
2025-10-08 17:25:00,188,1,11
2025-10-08 17:26:00,191,9,6
2025-10-08 17:27:00,199,13,5
2025-10-08 17:28:00,200,9,8
2025-10-08 17:29:00,204,6,2
2025-10-08 17:30:00,204,2,2
2025-10-08 17:31:00,197,4,11
2025-10-08 17:32:00,196,4,5
2025-10-08 17:33:00,190,7,13
2025-10-08 17:34:00,191,11,10
2025-10-08 17:35:00,199,11,3
2025-10-08 17:36:00,189,0,10
2025-10-08 17:37:00,195,9,3
2025-10-08 17:38:00,199,13,9
2025-10-08 17:39:00,197,10,12
2025-10-08 17:40:00,201,9,5
2025-10-08 17:41:00,206,5,0
2025-10-08 17:42:00,212,13,7
2025-10-08 17:43:00,216,5,1
2025-10-08 17:44:00,204,1,13
2025-10-08 17:45:00,208,12,8
2025-10-08 17:46:00,206,6,8
2025-10-08 17:47:00,200,1,7
2025-10-08 17:48:00,207,8,1
2025-10-08 17:49:00,207,2,2
2025-10-08 17:50:00,211,13,9
2025-10-08 17:51:00,209,4,6
2025-10-08 17:52:00,213,10,6
2025-10-08 17:53:00,219,9,3
2025-10-08 17:54:00,217,9,11
2025-10-08 17:55:00,226,10,1
2025-10-08 17:56:00,228,3,1
2025-10-08 17:57:00,220,1,9
2025-10-08 17:58:00,220,13,13
2025-10-08 17:59:00,218,7,9
2025-10-08 18:00:00,220,8,6
2025-10-08 18:01:00,220,2,2
2025-10-08 18:02:00,226,10,4
2025-10-08 18:03:00,223,1,4
2025-10-08 18:04:00,222,6,7
2025-10-08 18:05:00,216,5,11
2025-10-08 18:06:00,214,9,11
2025-10-08 18:07:00,223,9,0
2025-10-08 18:08:00,217,3,9
2025-10-08 18:09:00,210,6,13
2025-10-08 18:10:00,207,7,10
2025-10-08 18:11:00,199,1,9
2025-10-08 18:12:00,198,4,5
2025-10-08 18:13:00,191,6,13
2025-10-08 18:14:00,189,3,5
2025-10-08 18:15:00,189,1,1
2025-10-08 18:16:00,185,8,12
2025-10-08 18:17:00,181,2,6
2025-10-08 18:18:00,182,2,1
2025-10-08 18:19:00,175,1,8
2025-10-08 18:20:00,174,1,2
2025-10-08 18:21:00,164,3,13
2025-10-08 18:22:00,168,8,4
2025-10-08 18:23:00,161,3,10
2025-10-08 18:24:00,159,7,9
2025-10-08 18:25:00,156,6,9
2025-10-08 18:26:00,154,8,10
2025-10-08 18:27:00,159,8,3
2025-10-08 18:28:00,163,5,1
2025-10-08 18:29:00,153,3,13
2025-10-08 18:30:00,151,5,7
2025-10-08 18:31:00,151,8,8
2025-10-08 18:32:00,152,3,2
2025-10-08 18:33:00,147,5,10
2025-10-08 18:34:00,146,0,1
2025-10-08 18:35:00,142,2,6
2025-10-08 18:36:00,138,1,5
2025-10-08 18:37:00,136,7,9
2025-10-08 18:38:00,127,0,9
2025-10-08 18:39:00,131,7,3
2025-10-08 18:40:00,134,9,6
2025-10-08 18:41:00,134,7,7
2025-10-08 18:42:00,134,1,1
2025-10-08 18:43:00,135,5,4
2025-10-08 18:44:00,130,1,6
2025-10-08 18:45:00,136,9,3
2025-10-08 18:46:00,143,8,1
2025-10-08 18:47:00,139,4,8
2025-10-08 18:48:00,143,6,2
2025-10-08 18:49:00,145,4,2
2025-10-08 18:50:00,148,4,1
2025-10-08 18:51:00,155,8,1
2025-10-08 18:52:00,161,9,3
2025-10-08 18:53:00,155,2,8
2025-10-08 18:54:00,156,4,3
2025-10-08 18:55:00,159,10,7
2025-10-08 18:56:00,153,0,6
2025-10-08 18:57:00,147,2,8
2025-10-08 18:58:00,141,2,8
2025-10-08 18:59:00,139,3,5
2025-10-08 19:00:00,146,10,3
2025-10-08 19:01:00,154,13,5
2025-10-08 19:02:00,148,2,8
2025-10-08 19:03:00,151,6,3
2025-10-08 19:04:00,151,5,5
2025-10-08 19:05:00,161,10,0
2025-10-08 19:06:00,159,0,2
2025-10-08 19:07:00,169,11,1
2025-10-08 19:08:00,162,0,7
2025-10-08 19:09:00,165,3,0
2025-10-08 19:10:00,164,6,7
2025-10-08 19:11:00,160,5,9
2025-10-08 19:12:00,153,0,7
2025-10-08 19:13:00,155,3,1
2025-10-08 19:14:00,160,10,5
2025-10-08 19:15:00,165,6,1
2025-10-08 19:16:00,162,6,9
2025-10-08 19:17:00,164,10,8
2025-10-08 19:18:00,168,8,4
2025-10-08 19:19:00,169,7,6
2025-10-08 19:20:00,175,10,4
2025-10-08 19:21:00,176,5,4
2025-10-08 19:22:00,170,2,8
2025-10-08 19:23:00,161,0,9
2025-10-08 19:24:00,172,13,2
2025-10-08 19:25:00,169,1,4
2025-10-08 19:26:00,165,6,10
2025-10-08 19:27:00,168,3,0
2025-10-08 19:28:00,169,3,2
2025-10-08 19:29:00,169,2,2
2025-10-08 19:30:00,172,6,3
2025-10-08 19:31:00,171,9,10
2025-10-08 19:32:00,166,8,13
2025-10-08 19:33:00,178,14,2
2025-10-08 19:34:00,175,3,6
2025-10-08 19:35:00,172,2,5
2025-10-08 19:36:00,163,1,10
2025-10-08 19:37:00,176,13,0
2025-10-08 19:38:00,176,11,11
2025-10-08 19:39:00,185,9,0
2025-10-08 19:40:00,187,5,3
2025-10-08 19:41:00,182,1,6
2025-10-08 19:42:00,186,9,5
2025-10-08 19:43:00,194,8,0
2025-10-08 19:44:00,202,11,3
2025-10-08 19:45:00,198,6,10
2025-10-08 19:46:00,201,9,6
2025-10-08 19:47:00,208,13,6
2025-10-08 19:48:00,212,14,10
2025-10-08 19:49:00,216,12,8
2025-10-08 19:50:00,212,3,7
2025-10-08 19:51:00,216,14,10
2025-10-08 19:52:00,219,8,5
2025-10-08 19:53:00,220,3,2
2025-10-08 19:54:00,228,8,0
2025-10-08 19:55:00,226,11,13
2025-10-08 19:56:00,230,5,1
2025-10-08 19:57:00,234,10,6
2025-10-08 19:58:00,240,9,3
2025-10-08 19:59:00,240,3,3
2025-10-08 20:00:00,238,0,2
2025-10-08 20:01:00,233,1,6
2025-10-08 20:02:00,225,1,9
2025-10-08 20:03:00,217,0,8
2025-10-08 20:04:00,204,1,14
2025-10-08 20:05:00,201,0,3
2025-10-08 20:06:00,199,0,2
2025-10-08 20:07:00,199,1,1
2025-10-08 20:08:00,186,0,13
2025-10-08 20:09:00,176,1,11
2025-10-08 20:10:00,168,1,9
2025-10-08 20:11:00,163,0,5
2025-10-08 20:12:00,162,0,1
2025-10-08 20:13:00,154,1,9
2025-10-08 20:14:00,147,1,8
2025-10-08 20:15:00,137,1,11
2025-10-08 20:16:00,131,0,6
2025-10-08 20:17:00,122,0,9
2025-10-08 20:18:00,110,1,13
2025-10-08 20:19:00,97,1,14
2025-10-08 20:20:00,86,1,12
2025-10-08 20:21:00,83,0,3
2025-10-08 20:22:00,69,0,14
2025-10-08 20:23:00,62,1,8
2025-10-08 20:24:00,60,1,3
2025-10-08 20:25:00,52,0,8
2025-10-08 20:26:00,41,0,11
2025-10-08 20:27:00,36,0,5
2025-10-08 20:28:00,26,0,10
2025-10-08 20:29:00,17,0,9
2025-10-08 20:30:00,15,1,3
2025-10-08 20:31:00,15,0,0
2025-10-08 20:32:00,14,0,1
2025-10-08 20:33:00,13,0,1
2025-10-08 20:34:00,14,1,0
2025-10-08 20:35:00,14,1,1
2025-10-08 20:36:00,15,1,0
2025-10-08 20:37:00,15,0,0
2025-10-08 20:38:00,14,0,1
2025-10-08 20:39:00,15,1,0
2025-10-08 20:40:00,15,1,1
2025-10-08 20:41:00,15,1,1
2025-10-08 20:42:00,15,0,0
2025-10-08 20:43:00,15,0,0
2025-10-08 20:44:00,14,0,1
2025-10-08 20:45:00,13,0,1
2025-10-08 20:46:00,12,0,1
2025-10-08 20:47:00,12,0,0
2025-10-08 20:48:00,12,0,0
2025-10-08 20:49:00,11,0,1
2025-10-08 20:50:00,11,1,1
2025-10-08 20:51:00,11,1,1
2025-10-08 20:52:00,11,0,0
2025-10-08 20:53:00,11,0,0
2025-10-08 20:54:00,10,0,1
2025-10-08 20:55:00,9,0,1
2025-10-08 20:56:00,10,1,0
2025-10-08 20:57:00,10,0,0
2025-10-08 20:58:00,11,1,0
2025-10-08 20:59:00,0,0,11
2025-10-09 5:00:00,3,3,0
2025-10-09 5:01:00,6,3,0
2025-10-09 5:02:00,9,3,0
2025-10-09 5:03:00,11,2,0
2025-10-09 5:04:00,14,3,0
2025-10-09 5:05:00,17,3,0
2025-10-09 5:06:00,18,1,0
2025-10-09 5:07:00,20,2,0
2025-10-09 5:08:00,22,2,0
2025-10-09 5:09:00,23,1,0
2025-10-09 5:10:00,26,3,0
2025-10-09 5:11:00,28,2,0
2025-10-09 5:12:00,30,2,0
2025-10-09 5:13:00,31,1,0
2025-10-09 5:14:00,33,2,0
2025-10-09 5:15:00,36,3,0
2025-10-09 5:16:00,39,3,0
2025-10-09 5:17:00,41,2,0
2025-10-09 5:18:00,41,0,0
2025-10-09 5:19:00,42,1,0
2025-10-09 5:20:00,45,3,0
2025-10-09 5:21:00,45,0,0
2025-10-09 5:22:00,47,2,0
2025-10-09 5:23:00,49,2,0
2025-10-09 5:24:00,49,0,0
2025-10-09 5:25:00,49,0,0
2025-10-09 5:26:00,52,3,0
2025-10-09 5:27:00,54,2,0
2025-10-09 5:28:00,55,1,0
2025-10-09 5:29:00,56,1,0
2025-10-09 5:30:00,58,2,0
2025-10-09 5:31:00,56,1,3
2025-10-09 5:32:00,55,2,3
2025-10-09 5:33:00,53,1,3
2025-10-09 5:34:00,51,0,2
2025-10-09 5:35:00,51,3,3
2025-10-09 5:36:00,51,3,3
2025-10-09 5:37:00,53,3,1
2025-10-09 5:38:00,52,1,2
2025-10-09 5:39:00,51,1,2
2025-10-09 5:40:00,53,3,1
2025-10-09 5:41:00,52,2,3
2025-10-09 5:42:00,52,2,2
2025-10-09 5:43:00,53,3,2
2025-10-09 5:44:00,55,3,1
2025-10-09 5:45:00,56,3,2
2025-10-09 5:46:00,53,0,3
2025-10-09 5:47:00,51,1,3
2025-10-09 5:48:00,51,2,2
2025-10-09 5:49:00,54,3,0
2025-10-09 5:50:00,56,3,1
2025-10-09 5:51:00,55,2,3
2025-10-09 5:52:00,57,2,0
2025-10-09 5:53:00,56,1,2
2025-10-09 5:54:00,55,1,2
2025-10-09 5:55:00,58,3,0
2025-10-09 5:56:00,60,2,0
2025-10-09 5:57:00,60,3,3
2025-10-09 5:58:00,60,2,2
2025-10-09 5:59:00,62,3,1
2025-10-09 6:00:00,70,9,1
2025-10-09 6:01:00,78,10,2
2025-10-09 6:02:00,88,11,1
2025-10-09 6:03:00,90,4,2
2025-10-09 6:04:00,100,11,1
2025-10-09 6:05:00,101,1,0
2025-10-09 6:06:00,108,10,3
2025-10-09 6:07:00,108,3,3
2025-10-09 6:08:00,112,7,3
2025-10-09 6:09:00,123,12,1
2025-10-09 6:10:00,131,9,1
2025-10-09 6:11:00,138,10,3
2025-10-09 6:12:00,145,9,2
2025-10-09 6:13:00,150,7,2
2025-10-09 6:14:00,157,10,3
2025-10-09 6:15:00,158,4,3
2025-10-09 6:16:00,163,8,3
2025-10-09 6:17:00,169,6,0
2025-10-09 6:18:00,171,3,1
2025-10-09 6:19:00,172,3,2
2025-10-09 6:20:00,175,6,3
2025-10-09 6:21:00,173,1,3
2025-10-09 6:22:00,176,5,2
2025-10-09 6:23:00,182,8,2
2025-10-09 6:24:00,182,1,1
2025-10-09 6:25:00,186,5,1
2025-10-09 6:26:00,189,6,3
2025-10-09 6:27:00,192,5,2
2025-10-09 6:28:00,201,12,3
2025-10-09 6:29:00,204,5,2
2025-10-09 6:30:00,206,5,3
2025-10-09 6:31:00,204,7,9
2025-10-09 6:32:00,199,5,10
2025-10-09 6:33:00,197,9,11
2025-10-09 6:34:00,194,1,4
2025-10-09 6:35:00,192,9,11
2025-10-09 6:36:00,201,10,1
2025-10-09 6:37:00,202,11,10
2025-10-09 6:38:00,200,1,3
2025-10-09 6:39:00,197,4,7
2025-10-09 6:40:00,193,8,12
2025-10-09 6:41:00,193,9,9
2025-10-09 6:42:00,187,4,10
2025-10-09 6:43:00,181,3,9
2025-10-09 6:44:00,175,1,7
2025-10-09 6:45:00,166,1,10
2025-10-09 6:46:00,169,7,4
2025-10-09 6:47:00,169,8,8
2025-10-09 6:48:00,175,12,6
2025-10-09 6:49:00,174,2,3
2025-10-09 6:50:00,171,0,3
2025-10-09 6:51:00,172,7,6
2025-10-09 6:52:00,172,1,1
2025-10-09 6:53:00,176,9,5
2025-10-09 6:54:00,174,6,8
2025-10-09 6:55:00,184,11,1
2025-10-09 6:56:00,189,10,5
2025-10-09 6:57:00,186,3,6
2025-10-09 6:58:00,184,3,5
2025-10-09 6:59:00,175,3,12
2025-10-09 7:00:00,176,6,5
2025-10-09 7:01:00,179,8,5
2025-10-09 7:02:00,181,9,7
2025-10-09 7:03:00,190,14,5
2025-10-09 7:04:00,196,15,9
2025-10-09 7:05:00,202,7,1
2025-10-09 7:06:00,207,14,9
2025-10-09 7:07:00,199,2,10
2025-10-09 7:08:00,190,2,11
2025-10-09 7:09:00,203,14,1
2025-10-09 7:10:00,210,11,4
2025-10-09 7:11:00,213,11,8
2025-10-09 7:12:00,207,3,9
2025-10-09 7:13:00,206,3,4
2025-10-09 7:14:00,207,4,3
2025-10-09 7:15:00,210,4,1
2025-10-09 7:16:00,211,2,1
2025-10-09 7:17:00,214,10,7
2025-10-09 7:18:00,208,2,8
2025-10-09 7:19:00,207,11,12
2025-10-09 7:20:00,211,6,2
2025-10-09 7:21:00,225,14,0
2025-10-09 7:22:00,221,3,7
2025-10-09 7:23:00,229,9,1
2025-10-09 7:24:00,222,2,9
2025-10-09 7:25:00,220,4,6
2025-10-09 7:26:00,214,5,11
2025-10-09 7:27:00,218,14,10
2025-10-09 7:28:00,227,12,3
2025-10-09 7:29:00,235,11,3
2025-10-09 7:30:00,239,7,3
2025-10-09 7:31:00,242,9,6
2025-10-09 7:32:00,240,6,8
2025-10-09 7:33:00,243,12,9
2025-10-09 7:34:00,232,3,14
2025-10-09 7:35:00,223,6,15
2025-10-09 7:36:00,216,0,7
2025-10-09 7:37:00,203,1,14
2025-10-09 7:38:00,207,6,2
2025-10-09 7:39:00,206,1,2
2025-10-09 7:40:00,201,9,14
2025-10-09 7:41:00,197,7,11
2025-10-09 7:42:00,196,10,11
2025-10-09 7:43:00,204,11,3
2025-10-09 7:44:00,213,12,3
2025-10-09 7:45:00,216,7,4
2025-10-09 7:46:00,218,6,4
2025-10-09 7:47:00,224,8,2
2025-10-09 7:48:00,214,0,10
2025-10-09 7:49:00,225,13,2
2025-10-09 7:50:00,228,14,11
2025-10-09 7:51:00,227,5,6
2025-10-09 7:52:00,225,12,14
2025-10-09 7:53:00,231,9,3
2025-10-09 7:54:00,224,2,9
2025-10-09 7:55:00,235,13,2
2025-10-09 7:56:00,231,0,4
2025-10-09 7:57:00,238,12,5
2025-10-09 7:58:00,231,7,14
2025-10-09 7:59:00,220,1,12
2025-10-09 8:00:00,223,14,11
2025-10-09 8:01:00,232,16,7
2025-10-09 8:02:00,240,17,9
2025-10-09 8:03:00,250,16,6
2025-10-09 8:04:00,252,14,12
2025-10-09 8:05:00,261,12,3
2025-10-09 8:06:00,255,0,6
2025-10-09 8:07:00,264,9,0
2025-10-09 8:08:00,278,15,1
2025-10-09 8:09:00,283,11,6
2025-10-09 8:10:00,300,18,1
2025-10-09 8:11:00,299,8,9
2025-10-09 8:12:00,298,6,7
2025-10-09 8:13:00,296,8,10
2025-10-09 8:14:00,293,8,11
2025-10-09 8:15:00,298,17,12
2025-10-09 8:16:00,300,9,7
2025-10-09 8:17:00,298,4,6
2025-10-09 8:18:00,307,17,8
2025-10-09 8:19:00,316,9,0
2025-10-09 8:20:00,314,11,13
2025-10-09 8:21:00,313,13,14
2025-10-09 8:22:00,320,12,5
2025-10-09 8:23:00,326,18,12
2025-10-09 8:24:00,326,9,9
2025-10-09 8:25:00,342,18,2
2025-10-09 8:26:00,338,9,13
2025-10-09 8:27:00,343,5,0
2025-10-09 8:28:00,350,19,12
2025-10-09 8:29:00,353,10,7
2025-10-09 8:30:00,361,9,1
2025-10-09 8:31:00,356,9,14
2025-10-09 8:32:00,351,11,16
2025-10-09 8:33:00,346,12,17
2025-10-09 8:34:00,330,0,16
2025-10-09 8:35:00,331,15,14
2025-10-09 8:36:00,334,15,12
2025-10-09 8:37:00,342,8,0
2025-10-09 8:38:00,336,3,9
2025-10-09 8:39:00,328,7,15
2025-10-09 8:40:00,323,6,11
2025-10-09 8:41:00,319,14,18
2025-10-09 8:42:00,320,9,8
2025-10-09 8:43:00,322,8,6
2025-10-09 8:44:00,325,11,8
2025-10-09 8:45:00,319,2,8
2025-10-09 8:46:00,308,6,17
2025-10-09 8:47:00,299,0,9
2025-10-09 8:48:00,306,11,4
2025-10-09 8:49:00,299,10,17
2025-10-09 8:50:00,295,5,9
2025-10-09 8:51:00,285,1,11
2025-10-09 8:52:00,280,8,13
2025-10-09 8:53:00,284,16,12
2025-10-09 8:54:00,269,3,18
2025-10-09 8:55:00,272,12,9
2025-10-09 8:56:00,268,14,18
2025-10-09 8:57:00,266,7,9
2025-10-09 8:58:00,278,17,5
2025-10-09 8:59:00,278,19,19
2025-10-09 9:00:00,283,15,10
2025-10-09 9:01:00,291,17,9
2025-10-09 9:02:00,294,12,9
2025-10-09 9:03:00,287,4,11
2025-10-09 9:04:00,281,6,12
2025-10-09 9:05:00,281,0,0
2025-10-09 9:06:00,284,18,15
2025-10-09 9:07:00,274,5,15
2025-10-09 9:08:00,275,9,8
2025-10-09 9:09:00,275,3,3
2025-10-09 9:10:00,275,7,7
2025-10-09 9:11:00,285,16,6
2025-10-09 9:12:00,275,4,14
2025-10-09 9:13:00,280,14,9
2025-10-09 9:14:00,279,7,8
2025-10-09 9:15:00,279,11,11
2025-10-09 9:16:00,281,4,2
2025-10-09 9:17:00,275,0,6
2025-10-09 9:18:00,289,14,0
2025-10-09 9:19:00,285,7,11
2025-10-09 9:20:00,288,13,10
2025-10-09 9:21:00,284,1,5
2025-10-09 9:22:00,284,1,1
2025-10-09 9:23:00,280,4,8
2025-10-09 9:24:00,271,7,16
2025-10-09 9:25:00,276,8,3
2025-10-09 9:26:00,268,4,12
2025-10-09 9:27:00,261,7,14
2025-10-09 9:28:00,260,6,7
2025-10-09 9:29:00,244,1,17
2025-10-09 9:30:00,234,9,19
2025-10-09 9:31:00,235,16,15
